1.0656,1.2101,0.99063
1.0631,1.2278,0.95598
1.0603,1.2299,0.93539
1.061,1.2286,0.94037
1.061,1.2405,0.93075
1.0587,1.2465,0.93371
1.057,1.2766,0.92833
1.0503,1.2818,0.90695
1.0511,1.2946,0.89959
1.0491,1.2853,0.88982
1.052,1.3013,0.84665
1.0533,1.3034,0.84047
1.0536,1.3087,0.81973
1.055,1.31,0.81825
1.055,1.3427,0.8086
1.0511,1.3429,0.78109
1.0548,1.3521,0.78138
1.0535,1.3408,0.75713
1.0582,1.3363,0.75896
1.0585,1.3378,0.75778
1.0585,1.3446,0.75257
1.0584,1.3421,0.72727
1.0621,1.3498,0.72771
1.0613,1.3516,0.72468
1.0615,1.3632,0.7178
1.0614,1.3613,0.69452
1.065,1.3606,0.6854
1.0664,1.3741,0.67696
1.0668,1.4046,0.65201
1.0693,1.4146,0.6438
1.0704,1.4156,0.62689
1.0734,1.4169,0.61616
1.0754,1.436,0.63004
1.0724,1.4357,0.60432
1.0774,1.4217,0.59043
1.08,1.4374,0.57636
1.0828,1.4369,0.56996
1.0841,1.4226,0.57286
1.0833,1.4282,0.55466
1.0868,1.4397,0.55925
1.0862,1.4333,0.55694
1.0865,1.4428,0.54692
1.0887,1.4467,0.544
1.0894,1.4375,0.52846
1.0922,1.4534,0.52845
1.0929,1.4451,0.52874
1.0924,1.4653,0.50507
1.0984,1.4737,0.49286
1.1016,1.4791,0.46485
1.1082,1.4632,0.45984
1.1079,1.4688,0.44053
1.1125,1.4718,0.44831
1.1111,1.4745,0.43946
1.1134,1.4852,0.43698
1.115,1.4907,0.42289
1.1189,1.4898,0.4093
1.1219,1.4852,0.39817
1.1238,1.4805,0.37928
1.1274,1.5034,0.37322
1.1322,1.4935,0.37802
1.1296,1.5011,0.38465
1.1291,1.5088,0.36212
1.1357,1.5242,0.35901
1.139,1.5254,0.34555
1.1425,1.5174,0.34091
1.1423,1.5137,0.32234
1.1462,1.5225,0.33615
1.1444,1.5257,0.33036
1.1464,1.5361,0.31346
1.1527,1.532,0.30454
1.1542,1.5311,0.30958
1.1527,1.5118,0.29857
1.1517,1.5232,0.29825
1.154,1.515,0.31618
1.148,1.5221,0.31369
1.1499,1.5319,0.30441
1.1542,1.5194,0.2949
1.1541,1.5298,0.28087
1.1598,1.5187,0.27715
1.1584,1.5159,0.26829
1.16,1.5159,0.27131
1.1592,1.504,0.26065
1.1592,1.5005,0.25293
1.1603,1.4937,0.25652
1.1579,1.5008,0.2546
1.1599,1.5106,0.25296
1.1625,1.5181,0.24488
1.1662,1.5097,0.22801
1.1684,1.5283,0.214
1.1765,1.5352,0.20217
1.1814,1.5378,0.19082
1.185,1.5435,0.16914
1.1923,1.5363,0.15804
1.1931,1.5351,0.1475
1.1955,1.5435,0.1346
1.2015,1.5457,0.12485
1.2047,1.5397,0.13575
1.2,1.5177,0.12395
1.1963,1.5176,0.11782
1.1978,1.5241,0.10693
1.2026,1.5309,0.10829
1.2044,1.5296,0.10868
1.2039,1.547,0.098427
1.2122,1.5651,0.10298
1.217,1.5686,0.082408
1.2239,1.5693,0.077388
1.2256,1.5635,0.0732
1.2247,1.5477,0.051736
1.225,1.5523,0.073368
1.2208,1.5403,0.072819
1.2168,1.5229,0.058626
1.2145,1.5095,0.053569
1.211,1.4988,0.047562
1.2087,1.4875,0.050121
1.2042,1.5143,0.031899
1.2181,1.5021,0.038337
1.2121,1.4996,0.027245
1.2139,1.4955,0.040633
1.2092,1.5029,0.026666
1.2152,1.507,0.033892
1.215,1.5017,0.029359
1.2141,1.4996,0.021015
1.2154,1.5137,-0.00062951
1.226,1.5057,-0.0069911
1.2245,1.5073,-0.013985
1.2268,1.5061,-0.014112
1.2264,1.4977,-0.010843
1.2223,1.5027,-0.0081623
1.2236,1.5197,-0.014377
1.2318,1.5259,-0.013214
1.2339,1.549,-0.024419
1.2461,1.5624,-0.025348
1.2518,1.56,-0.0386
1.2545,1.5613,-0.050969
1.2584,1.5587,-0.050995
1.2573,1.558,-0.069914
1.2622,1.5455,-0.081611
1.2599,1.5362,-0.084344
1.2566,1.542,-0.094375
1.2617,1.5499,-0.092334
1.2647,1.5584,-0.10087
1.2709,1.5366,-0.099672
1.2607,1.5347,-0.098051
1.2594,1.5326,-0.11034
1.2617,1.5257,-0.11461
1.2596,1.5302,-0.11567
1.262,1.5374,-0.12085
1.2666,1.5562,-0.12152
1.2755,1.5366,-0.13711
1.2705,1.5224,-0.13923
1.2643,1.5379,-0.16606
1.2786,1.5351,-0.18121
1.2812,1.516,-0.19582
1.2752,1.5072,-0.20193
1.2723,1.4871,-0.20669
1.2632,1.494,-0.20935
1.2673,1.4843,-0.215
1.2637,1.49,-0.2289
1.2697,1.4831,-0.23853
1.2683,1.4784,-0.2501
1.2684,1.4833,-0.2509
1.2712,1.4788,-0.27346
1.2738,1.4764,-0.26203
1.27,1.4891,-0.2481
1.2737,1.4858,-0.28297
1.2797,1.4927,-0.28835
1.2848,1.4851,-0.29236
1.2814,1.4954,-0.28525
1.2856,1.496,-0.28998
1.287,1.4915,-0.28956
1.2844,1.4931,-0.30447
1.2887,1.4925,-0.31986
1.2919,1.4934,-0.32548
1.2937,1.4735,-0.31957
1.2809,1.4701,-0.31897
1.2788,1.4726,-0.31874
1.2802,1.4658,-0.32678
1.278,1.4796,-0.34206
1.2893,1.4696,-0.33521
1.282,1.4633,-0.34466
1.2804,1.466,-0.34391
1.2818,1.4699,-0.34511
1.2843,1.4653,-0.35065
1.2828,1.4535,-0.34607
1.2749,1.4476,-0.36908
1.276,1.4415,-0.38977
1.2764,1.4302,-0.40543
1.2725,1.4365,-0.41974
1.2791,1.4255,-0.43259
1.2746,1.4243,-0.42716
1.2728,1.4212,-0.42386
1.2703,1.4249,-0.42109
1.2721,1.41,-0.42976
1.2643,1.4142,-0.42314
1.2658,1.4094,-0.44628
1.2668,1.4114,-0.44409
1.2677,1.4036,-0.45557
1.2647,1.3896,-0.46817
1.2577,1.3951,-0.46717
1.2611,1.3831,-0.45583
1.2516,1.3725,-0.44428
1.2431,1.3717,-0.43744
1.2416,1.3695,-0.45215
1.2423,1.3613,-0.45805
1.238,1.3605,-0.4779
1.2404,1.3774,-0.47178
1.2504,1.3844,-0.48393
1.2568,1.3799,-0.4673
1.2513,1.3706,-0.47233
1.2461,1.398,-0.48519
1.266,1.4045,-0.49234
1.2715,1.3885,-0.49224
1.2609,1.3878,-0.50625
1.2626,1.373,-0.49461
1.251,1.3655,-0.50022
1.2468,1.3483,-0.50917
1.2366,1.3555,-0.5015
1.2404,1.3716,-0.48659
1.2488,1.3876,-0.49538
1.2608,1.3855,-0.50865
1.2615,1.3733,-0.49384
1.2511,1.3492,-0.48979
1.2346,1.3612,-0.47547
1.2404,1.3509,-0.47985
1.2344,1.3403,-0.48496
1.2282,1.3385,-0.49949
1.2289,1.3413,-0.50594
1.2316,1.3368,-0.49321
1.227,1.3403,-0.48509
1.2282,1.3469,-0.47926
1.2317,1.3469,-0.46847
1.2303,1.3362,-0.4666
1.2232,1.3209,-0.47092
1.214,1.3044,-0.48743
1.2052,1.3091,-0.48781
1.2083,1.3127,-0.50034
1.2121,1.2895,-0.50722
1.1976,1.2902,-0.50152
1.1975,1.302,-0.49338
1.2044,1.2952,-0.49446
1.2,1.3009,-0.49631
1.2039,1.3078,-0.48168
1.2069,1.3151,-0.46816
1.21,1.3182,-0.47724
1.213,1.3073,-0.48696
1.2071,1.3135,-0.48427
1.2108,1.3211,-0.49469
1.2169,1.3193,-0.48842
1.215,1.3097,-0.46759
1.2065,1.2987,-0.46559
1.1993,1.2793,-0.4681
1.1874,1.277,-0.45835
1.185,1.2745,-0.4566
1.1833,1.2572,-0.44753
1.1719,1.2647,-0.45521
1.1771,1.2508,-0.4643
1.1692,1.243,-0.46086
1.1642,1.2251,-0.47153
1.1537,1.2213,-0.46567
1.1511,1.2158,-0.46231
1.1475,1.1915,-0.46038
1.1325,1.1911,-0.47067
1.1327,1.1954,-0.47331
1.1354,1.2,-0.46769
1.138,1.2191,-0.4541
1.1491,1.2021,-0.43313
1.1377,1.2059,-0.44155
1.1404,1.2034,-0.45241
1.1394,1.1902,-0.43539
1.1308,1.1901,-0.44174
1.131,1.1949,-0.4216
1.133,1.1858,-0.41724
1.1275,1.1834,-0.42458
1.1264,1.1586,-0.40906
1.1116,1.15,-0.40837
1.1067,1.1434,-0.41992
1.103,1.1368,-0.43808
1.0993,1.1273,-0.45205
1.0937,1.1332,-0.46977
1.0973,1.1308,-0.48454
1.0959,1.1262,-0.47157
1.0931,1.1263,-0.47196
1.0931,1.1209,-0.46219
1.0899,1.1135,-0.47565
1.0853,1.0966,-0.47773
1.075,1.1109,-0.47927
1.0837,1.121,-0.47108
1.0899,1.1339,-0.47728
1.0978,1.1368,-0.48345
1.0995,1.1269,-0.49106
1.0934,1.1365,-0.47846
1.0993,1.1187,-0.48322
1.0884,1.1066,-0.48633
1.081,1.0939,-0.48778
1.0732,1.1016,-0.47917
1.078,1.1079,-0.47305
1.082,1.1064,-0.4744
1.081,1.1143,-0.46934
1.0859,1.1311,-0.46738
1.096,1.1319,-0.45995
1.0965,1.1312,-0.44699
1.096,1.1328,-0.44462
1.097,1.1134,-0.42674
1.0857,1.117,-0.42625
1.0878,1.1178,-0.4277
1.0882,1.1277,-0.41801
1.094,1.1212,-0.40604
1.0903,1.1156,-0.40152
1.0872,1.1215,-0.38021
1.0905,1.1101,-0.38509
1.0843,1.1062,-0.38539
1.0821,1.1194,-0.40312
1.0893,1.1156,-0.41133
1.0871,1.0931,-0.40251
1.0746,1.0925,-0.3901
1.0745,1.0877,-0.37586
1.0722,1.0794,-0.37636
1.0677,1.0693,-0.38603
1.0619,1.068,-0.37022
1.0617,1.0606,-0.36219
1.0581,1.0463,-0.36029
1.0507,1.0529,-0.35574
1.0543,1.0466,-0.35616
1.051,1.0301,-0.36443
1.0419,1.0327,-0.3733
1.0427,1.027,-0.37312
1.0398,1.0266,-0.3634
1.0401,1.0103,-0.37543
1.0307,0.97796,-0.37217
1.014,0.95562,-0.37548
1.002,0.95306,-0.37147
1.001,0.9635,-0.38436
1.0052,0.95815,-0.37632
1.0032,0.93713,-0.38023
0.99175,0.9454,-0.37699
0.99645,0.95077,-0.35605
1.0015,0.96057,-0.34288
1.0078,0.971,-0.34058
1.0133,0.96419,-0.33803
1.0102,0.96239,-0.34586
1.0085,0.96161,-0.35506
1.0072,0.97633,-0.38127
1.0123,0.97843,-0.38005
1.0135,0.97743,-0.37939
1.013,0.98633,-0.36787
1.0187,0.98469,-0.38095
1.0167,0.98832,-0.39163
1.0177,0.97447,-0.39011
1.0105,0.97015,-0.3759
1.0095,0.96059,-0.38071
1.004,0.96662,-0.37411
1.0078,0.96954,-0.37064
1.0097,0.9693,-0.3526
1.0113,0.96422,-0.35369
1.0086,0.96678,-0.36409
1.0089,0.94631,-0.38018
0.99657,0.9469,-0.37538
0.99741,0.95473,-0.3779
1.0012,0.95417,-0.38706
0.99997,0.93665,-0.39748
0.98948,0.92841,-0.38231
0.98694,0.92375,-0.39414
0.98302,0.91729,-0.38457
0.98083,0.91345,-0.37725
0.97978,0.90675,-0.37413
0.97673,0.89893,-0.36132
0.97449,0.8991,-0.35631
0.97528,0.90005,-0.3441
0.97745,0.87419,-0.34031
