2.663,2.9898,-0.51962
2.6737,2.9954,-0.53312
2.6956,3.0069,-0.52462
2.699,3.0134,-0.51845
2.6993,3.0193,-0.53056
2.72,3.02,-0.52576
2.7153,3.0246,-0.54531
2.7433,3.0375,-0.54383
2.7566,3.0342,-0.55833
2.7697,3.055,-0.56745
2.8049,3.0581,-0.56808
2.8094,3.0529,-0.58369
2.8215,3.0617,-0.60038
2.8518,3.0662,-0.58345
2.8372,3.0564,-0.57157
2.8114,3.0567,-0.56694
2.8064,3.0386,-0.56757
2.7856,3.0376,-0.57578
2.7941,3.0348,-0.57778
2.7931,3.0204,-0.58495
2.7843,3.0085,-0.58286
2.7678,3.0114,-0.57989
2.7678,3.0068,-0.57891
2.7613,3.0183,-0.60176
2.8013,3.0154,-0.58954
2.7838,3.0079,-0.57872
2.7623,2.9815,-0.58204
2.7353,2.988,-0.59069
2.7526,2.982,-0.60154
2.7579,2.9701,-0.59225
2.7334,2.9625,-0.58338
2.7146,2.94,-0.58999
2.6958,2.9435,-0.59591
2.7065,2.9378,-0.60325
2.708,2.9369,-0.59922
2.7025,2.9513,-0.58789
2.7067,2.9402,-0.61355
2.7221,2.9458,-0.59769
2.7112,2.9458,-0.61441
2.7297,2.9494,-0.63582
2.7577,2.9445,-0.64614
2.7634,2.9432,-0.65922
2.7763,2.9479,-0.68557
2.8113,2.9368,-0.68323
2.7952,2.9487,-0.66321
2.7874,2.9356,-0.66862
2.7777,2.9323,-0.67169
2.777,2.9305,-0.66808
2.7708,2.9223,-0.66703
2.7599,2.9168,-0.67286
2.7597,2.9054,-0.67116
2.7442,2.895,-0.68764
2.7496,2.89,-0.67411
2.729,2.8815,-0.65782
2.7015,2.8855,-0.65375
2.7018,2.8778,-0.6519
2.6908,2.8598,-0.63612
2.6531,2.8635,-0.6221
2.6425,2.8804,-0.61486
2.6542,2.8931,-0.60542
2.6586,2.8983,-0.63102
2.6923,2.8838,-0.63237
2.6769,2.8757,-0.62958
2.6645,2.8789,-0.63564
2.6747,2.8679,-0.64337
2.6701,2.8727,-0.64556
2.6781,2.8625,-0.64011
2.6604,2.8379,-0.62981
2.6212,2.835,-0.63322
2.6215,2.832,-0.64317
2.6284,2.827,-0.659
2.6392,2.8233,-0.67415
2.6505,2.836,-0.66652
2.6574,2.8343,-0.66347
2.6523,2.837,-0.65492
2.6465,2.8133,-0.65903
2.6233,2.8116,-0.657
2.6193,2.8103,-0.65629
2.6171,2.8169,-0.67173
2.6406,2.8027,-0.67989
2.6325,2.8022,-0.68653
2.6386,2.788,-0.71229
2.6483,2.7746,-0.6915
2.6116,2.7786,-0.66877
2.5933,2.7738,-0.67703
2.5962,2.7566,-0.67431
2.5737,2.755,-0.66277
2.5604,2.7494,-0.68181
2.5729,2.7552,-0.69371
2.5914,2.7605,-0.70061
2.6044,2.7658,-0.70558
2.6155,2.7609,-0.70918
2.6133,2.7701,-0.72547
2.6404,2.7482,-0.73514
2.6242,2.7502,-0.71656
2.6083,2.7426,-0.731
2.6136,2.7401,-0.73857
2.6181,2.7243,-0.73509
2.5962,2.7159,-0.73993
2.5912,2.6885,-0.72871
2.5486,2.6681,-0.72581
2.5224,2.6746,-0.72286
2.5271,2.6865,-0.72611
2.5438,2.6907,-0.72744
2.5499,2.6863,-0.71257
2.5307,2.6951,-0.68748
2.5168,2.6865,-0.68924
2.5087,2.6846,-0.68166
2.4994,2.6735,-0.67975
2.4851,2.6643,-0.69528
2.4895,2.6652,-0.72549
2.5188,2.6563,-0.7068
2.4913,2.65,-0.71606
2.4927,2.6506,-0.7173
2.4946,2.6624,-0.72552
2.5156,2.6538,-0.7275
2.5077,2.6534,-0.7464
2.5249,2.6509,-0.73544
2.5117,2.6601,-0.73708
2.5238,2.6531,-0.74026
2.5188,2.656,-0.7437
2.5252,2.6573,-0.74139
2.5246,2.6392,-0.73488
2.498,2.65,-0.73118
2.5068,2.6523,-0.72962
2.508,2.6575,-0.75004
2.5329,2.6422,-0.74016
2.5062,2.6319,-0.74815
2.5018,2.6211,-0.74045
2.4824,2.6095,-0.75495
2.4823,2.6042,-0.7521
2.4737,2.6066,-0.74042
2.466,2.6169,-0.75948
2.4949,2.6159,-0.75568
2.4903,2.6093,-0.74563
2.4737,2.6011,-0.7348
2.4548,2.5985,-0.72863
2.4463,2.606,-0.73619
2.4615,2.6298,-0.74924
2.5004,2.6148,-0.74183
2.4766,2.6256,-0.74598
2.4926,2.6264,-0.73194
2.4807,2.6169,-0.73198
2.47,2.6086,-0.73377
2.4622,2.6068,-0.73863
2.4646,2.6026,-0.72872
2.451,2.6059,-0.73487
2.4602,2.5893,-0.7391
2.4453,2.5888,-0.75428
2.4582,2.5833,-0.7641
2.4608,2.578,-0.76573
2.4562,2.5793,-0.74704
2.4411,2.5696,-0.75084
2.4336,2.5696,-0.76245
2.4438,2.556,-0.75743
2.424,2.5472,-0.75509
2.4121,2.5512,-0.74841
2.4108,2.5509,-0.74149
2.4044,2.5207,-0.76135
2.3879,2.5138,-0.73909
2.3613,2.516,-0.72792
2.3543,2.5024,-0.70822
2.323,2.4884,-0.7105
2.3098,2.4694,-0.692
2.2744,2.4627,-0.69938
2.2733,2.4513,-0.69701
2.2594,2.442,-0.69824
2.2505,2.4496,-0.70238
2.2618,2.4438,-0.69339
2.2485,2.4505,-0.68227
2.2466,2.4555,-0.6741
2.2452,2.4707,-0.67488
2.2617,2.4721,-0.66186
2.2525,2.4561,-0.67789
2.249,2.4547,-0.68187
2.2507,2.4368,-0.68266
2.2326,2.4297,-0.67964
2.2229,2.4398,-0.7042
2.253,2.4221,-0.70249
2.2331,2.4166,-0.7039
2.2284,2.4164,-0.70098
2.2259,2.4154,-0.69435
2.2197,2.4055,-0.69501
2.2099,2.412,-0.6967
2.218,2.4208,-0.71582
2.2422,2.4159,-0.70534
2.2288,2.4278,-0.70009
2.2372,2.4367,-0.69266
2.2405,2.4237,-0.68157
2.2182,2.4175,-0.67002
2.2027,2.4245,-0.67392
2.2129,2.4314,-0.68897
2.2321,2.4256,-0.69742
2.2327,2.4186,-0.68314
2.2141,2.4104,-0.68407
2.2064,2.4056,-0.69693
2.2115,2.3936,-0.70139
2.2024,2.4013,-0.68988
2.2015,2.4059,-0.69241
2.2082,2.392,-0.69631
2.1969,2.4003,-0.70381
2.2114,2.3997,-0.69821
2.2063,2.4008,-0.69747
2.2069,2.3975,-0.68868
2.1966,2.4007,-0.68344
2.1959,2.405,-0.67852
2.1965,2.4189,-0.67617
2.209,2.4244,-0.68857
2.2244,2.4309,-0.70042
2.2406,2.4273,-0.71466
2.2481,2.399,-0.71481
2.2185,2.4034,-0.70203
2.2132,2.3946,-0.70633
2.2073,2.4048,-0.6922
2.207,2.3947,-0.70294
2.2048,2.3871,-0.70799
2.2008,2.37,-0.73885
2.2064,2.3541,-0.73627
2.1877,2.3436,-0.72928
2.1716,2.3153,-0.73819
2.1488,2.3055,-0.74223
2.1415,2.2996,-0.72963
2.1264,2.2902,-0.74287
2.1261,2.3014,-0.74165
2.1369,2.2892,-0.75033
2.1303,2.2998,-0.73767
2.1324,2.2846,-0.7357
2.1153,2.2877,-0.73415
2.1174,2.2862,-0.72825
2.1117,2.2641,-0.72066
2.084,2.2562,-0.73418
2.0852,2.249,-0.72991
2.075,2.2513,-0.7232
2.0727,2.2448,-0.70703
2.0552,2.2314,-0.71334
2.0461,2.2423,-0.69744
2.0462,2.2395,-0.69836
2.044,2.2369,-0.70439
2.0455,2.2391,-0.70843
2.0505,2.234,-0.72292
2.0551,2.2213,-0.72386
2.043,2.2078,-0.72186
2.0282,2.213,-0.70861
2.0247,2.2186,-0.72409
2.0405,2.2169,-0.70689
2.0274,2.2059,-0.72385
2.0276,2.1999,-0.72625
2.0233,2.2013,-0.73194
2.0283,2.2073,-0.7168
2.0244,2.1917,-0.73048
2.0178,2.2104,-0.72727
2.0344,2.2192,-0.73834
2.0505,2.2241,-0.73512
2.0533,2.2197,-0.70775
2.0307,2.2253,-0.72592
2.0485,2.2052,-0.73842
2.0365,2.1971,-0.742
2.0307,2.1905,-0.726
2.0137,2.1834,-0.73257
2.0109,2.1717,-0.74572
2.0076,2.1635,-0.75323
2.0042,2.1432,-0.76146
1.9889,2.1361,-0.75018
1.975,2.1262,-0.73624
1.9567,2.1264,-0.73348
1.9552,2.109,-0.71631
1.9279,2.0928,-0.71548
1.9118,2.0808,-0.71559
1.9004,2.0716,-0.70743
1.887,2.0705,-0.70098
1.8823,2.0826,-0.70647
1.8969,2.0664,-0.70955
1.8832,2.0515,-0.69818
1.8627,2.0411,-0.69246
1.8498,2.0438,-0.68806
1.8499,2.0547,-0.6929
1.8627,2.0495,-0.69436
1.8587,2.0708,-0.69882
1.8812,2.0533,-0.6996
1.8652,2.0614,-0.7115
1.8796,2.0608,-0.74912
1.9004,2.057,-0.75259
1.8986,2.0401,-0.74542
1.8782,2.0343,-0.73257
1.8656,2.0353,-0.73053
1.8654,2.0466,-0.73437
1.8783,2.038,-0.72936
1.8673,2.0392,-0.73227
1.8701,2.0246,-0.72368
1.8515,2.0264,-0.73602
1.8599,2.0179,-0.73906
1.8535,2.0197,-0.73696
1.8541,2.0409,-0.73257
1.8719,2.0438,-0.72773
1.872,2.0333,-0.72831
1.8623,2.0484,-0.73461
1.8802,2.0404,-0.74429
1.8779,2.0317,-0.75018
1.8727,2.0139,-0.75541
1.8585,2.0142,-0.75336
1.8577,1.997,-0.76494
1.8472,2.0054,-0.78094
1.8639,1.9919,-0.76735
1.8436,1.9917,-0.78261
1.8514,1.9827,-0.78249
1.8426,1.9878,-0.79482
1.8539,1.9815,-0.78907
1.8448,1.9855,-0.80249
1.8556,1.9679,-0.80237
1.8384,1.9589,-0.79699
1.8268,1.9573,-0.80817
1.8309,1.948,-0.80407
1.8197,1.9277,-0.8157
1.8056,1.9326,-0.81863
1.8118,1.911,-0.82151
1.792,1.8905,-0.82833
1.7752,1.8763,-0.82782
1.7611,1.8651,-0.8184
1.746,1.8646,-0.8033
1.7389,1.872,-0.79541
1.7423,1.8827,-0.80219
1.7556,1.8889,-0.79529
1.7584,1.8879,-0.79379
1.7568,1.8873,-0.78272
1.7512,1.8947,-0.77281
1.7535,1.9126,-0.7843
1.7759,1.8973,-0.78686
1.7625,1.8953,-0.77077
1.7532,1.9001,-0.75878
1.7521,1.912,-0.75573
1.7618,1.8975,-0.74751
1.7444,1.8992,-0.73275
1.739,1.9169,-0.7281
1.7532,1.918,-0.74234
1.761,1.9193,-0.7391
1.7606,1.8933,-0.73421
1.7343,1.91,-0.71792
1.742,1.9099,-0.71898
1.7424,1.9025,-0.69213
1.723,1.8905,-0.67265
1.7033,1.8987,-0.65905
1.7041,1.8953,-0.65435
1.6989,1.8887,-0.66004
1.6959,1.8795,-0.6448
1.6809,1.8771,-0.64748
1.68,1.8715,-0.66772
1.6843,1.8641,-0.67055
1.6791,1.8765,-0.66673
1.6882,1.879,-0.66894
1.6914,1.8793,-0.68884
1.7007,1.8817,-0.68564
1.7015,1.8969,-0.68666
1.7154,1.9067,-0.69021
1.7259,1.9081,-0.67341
1.7191,1.9153,-0.66952
1.7236,1.9111,-0.68668
1.7281,1.9053,-0.67404
1.717,1.9083,-0.68373
1.7242,1.9101,-0.66806
1.7184,1.8865,-0.67738
1.7019,1.8822,-0.68268
1.7005,1.8818,-0.66798
1.6935,1.8745,-0.66476
1.6856,1.8616,-0.67444
1.6787,1.8585,-0.64218
1.6616,1.8371,-0.63547
1.6405,1.8295,-0.62842
1.6311,1.8344,-0.64093
1.6406,1.8269,-0.63184
1.6303,1.8201,-0.61774
1.6187,1.818,-0.62395
1.6196,1.8157,-0.62029
1.6161,1.8162,-0.63896
1.6243,1.8148,-0.62928
1.6191,1.8191,-0.64327
1.6286,1.8003,-0.637
1.6102,1.796,-0.62766
1.6028,1.7898,-0.62123
1.5951,1.7978,-0.61669
1.5998,1.8027,-0.60602
1.5995,1.7941,-0.61122
1.5945,1.8092,-0.61176
1.6072,1.8132,-0.60164
1.6063,1.8148,-0.60387
1.6085,1.8201,-0.60915
1.615,1.8114,-0.61027
1.6084,1.803,-0.6059
1.5996,1.782,-0.61592
1.5865,1.7866,-0.6101
1.588,1.8032,-0.5967
1.596,1.8201,-0.58025
1.6029,1.8218,-0.57689
1.6028,1.8134,-0.57732
1.5962,1.8051,-0.57746
1.5896,1.8096,-0.5723
1.5911,1.8003,-0.57846
1.5862,1.8022,-0.58381
1.5899,1.81,-0.60066
1.6032,1.8019,-0.60666
1.599,1.788,-0.60884
1.5885,1.7941,-0.59695
1.5888,1.796,-0.58766
1.5865,1.8018,-0.57913
1.5877,1.8103,-0.58568
1.5972,1.805,-0.55362
1.5796,1.8055,-0.56128
1.5832,1.7993,-0.56186
1.5786,1.792,-0.56512
1.5741,1.7925,-0.55315
1.5696,1.7815,-0.55711
1.5626,1.7923,-0.56406
1.5739,1.7826,-0.56863
1.568,1.7615,-0.56709
1.5509,1.7629,-0.56709
1.5519,1.7636,-0.56258
1.5507,1.7566,-0.55835
1.5436,1.7448,-0.5616
1.5357,1.7363,-0.53808
1.5203,1.7574,-0.54123
1.5377,1.7381,-0.54536
1.5244,1.7437,-0.53776
1.5258,1.7538,-0.52523
1.5288,1.7556,-0.536
1.5343,1.7641,-0.53638
1.5409,1.7694,-0.53181
1.5432,1.7518,-0.52983
1.529,1.7518,-0.52759
1.5282,1.7447,-0.51982
1.5198,1.737,-0.5092
1.5101,1.7294,-0.51386
1.5061,1.7255,-0.53451
1.5108,1.7257,-0.53286
1.5103,1.7403,-0.52448
1.5183,1.7316,-0.54615
1.5198,1.7206,-0.54631
1.5114,1.7235,-0.54646
1.5136,1.7302,-0.53994
1.5164,1.7187,-0.53816
1.507,1.7015,-0.54345
1.4958,1.7019,-0.54511
1.4967,1.6952,-0.55384
1.4946,1.6814,-0.54058
1.4797,1.6823,-0.53927
1.4799,1.6922,-0.53667
1.4865,1.6942,-0.50978
1.4786,1.7046,-0.51009
1.4864,1.7013,-0.50615
1.4826,1.7247,-0.48504
1.4921,1.7314,-0.46541
1.4897,1.7362,-0.46814
1.4941,1.7395,-0.46113
1.4939,1.7476,-0.45442
1.4971,1.7616,-0.45334
1.5067,1.7585,-0.47714
1.5138,1.7526,-0.49507
1.5163,1.7628,-0.49202
1.5227,1.7534,-0.50398
1.5203,1.7432,-0.49969
1.5111,1.7355,-0.49692
1.5044,1.7429,-0.50877
1.5143,1.7593,-0.51604
1.5294,1.7584,-0.53527
1.5361,1.7693,-0.51957
1.5383,1.7684,-0.52061
1.538,1.7633,-0.51863
1.5334,1.7679,-0.52459
1.5392,1.756,-0.51891
1.528,1.748,-0.49628
1.5133,1.7215,-0.49921
1.495,1.7294,-0.50112
1.5014,1.7249,-0.49872
1.4973,1.7171,-0.49812
1.4913,1.7109,-0.48306
1.4814,1.7063,-0.47685
1.4759,1.7268,-0.49515
1.4973,1.7413,-0.49654
1.5085,1.7509,-0.48466
1.5111,1.765,-0.4896
1.5233,1.7572,-0.47794
1.5131,1.7663,-0.48178
1.5212,1.7402,-0.45831
1.4933,1.7408,-0.45788
1.4936,1.7484,-0.46122
1.5003,1.7332,-0.46129
1.4894,1.726,-0.4704
1.4876,1.7198,-0.47191
1.4837,1.7387,-0.47487
1.4984,1.7277,-0.49304
1.4972,1.7228,-0.47468
1.4869,1.7165,-0.4606
1.4773,1.7155,-0.44912
1.4724,1.7207,-0.43854
1.4722,1.7056,-0.45805
1.4686,1.7002,-0.46647
1.4678,1.693,-0.45236
1.4578,1.6718,-0.4444
1.4403,1.6653,-0.43401
1.4324,1.6518,-0.45019
1.4285,1.6471,-0.45369
1.4263,1.6472,-0.45253
1.426,1.632,-0.4615
1.4184,1.6258,-0.46352
1.4147,1.6415,-0.46771
1.4269,1.6459,-0.47164
1.4313,1.6321,-0.47593
1.4229,1.613,-0.47457
1.4092,1.6163,-0.4607
1.4073,1.6071,-0.47823
1.4062,1.6112,-0.47671
1.4085,1.6078,-0.46131
1.4016,1.5968,-0.46722
1.3958,1.6037,-0.46826
1.4009,1.6119,-0.45871
1.4037,1.587,-0.46646
1.3888,1.5809,-0.46762
1.385,1.5785,-0.45961
1.3811,1.5741,-0.46336
1.3792,1.568,-0.44706
1.3706,1.5682,-0.45185
1.372,1.5705,-0.44055
1.3705,1.5826,-0.44908
1.381,1.577,-0.44912
1.3772,1.5712,-0.45968
1.3762,1.5714,-0.47293
1.38,1.5827,-0.48014
1.3897,1.5689,-0.48681
1.382,1.5783,-0.47927
1.3864,1.5828,-0.46589
1.3858,1.5975,-0.45259
1.3921,1.5918,-0.45371
1.3885,1.5845,-0.47207
1.3887,1.5746,-0.47595
1.383,1.575,-0.48287
1.3852,1.5795,-0.47687
1.3866,1.589,-0.46921
1.391,1.604,-0.4691
1.4013,1.6139,-0.46759
1.4077,1.6321,-0.46263
1.4188,1.6401,-0.46882
1.4263,1.6357,-0.44569
1.416,1.6279,-0.44853
1.4116,1.6252,-0.44517
1.4087,1.6103,-0.47312
1.4069,1.6145,-0.4777
1.4111,1.6266,-0.50231
1.4271,1.6323,-0.49994
1.4305,1.6384,-0.50658
1.437,1.625,-0.51588
1.4301,1.6259,-0.52461
1.4335,1.6238,-0.50663
1.4265,1.6245,-0.485
1.4204,1.6184,-0.4947
1.419,1.6087,-0.49271
1.4115,1.5984,-0.49848
1.406,1.5919,-0.50423
1.403,1.58,-0.51817
1.3984,1.5561,-0.51299
1.38,1.5592,-0.51975
1.384,1.5611,-0.52624
1.3871,1.5666,-0.53602
1.3937,1.5771,-0.54309
1.4032,1.5691,-0.53329
1.3947,1.5696,-0.54576
1.3984,1.5767,-0.54266
1.4028,1.5712,-0.55421
1.4019,1.573,-0.55983
1.4047,1.5632,-0.56603
1.3992,1.5652,-0.56117
1.3993,1.5643,-0.54915
1.3955,1.5495,-0.54413
1.3833,1.5308,-0.53673
1.368,1.5305,-0.52995
1.3661,1.5153,-0.51402
1.3516,1.5095,-0.5122
1.3471,1.5194,-0.51295
1.3542,1.5059,-0.52182
1.3468,1.4933,-0.51332
1.336,1.4918,-0.51846
1.3361,1.4778,-0.52609
1.328,1.473,-0.53337
1.3262,1.4797,-0.54263
1.3329,1.459,-0.54017
1.3177,1.4695,-0.53659
1.3244,1.487,-0.54997
1.3397,1.4681,-0.54555
1.3253,1.479,-0.53595
1.331,1.4816,-0.55408
1.3367,1.4826,-0.56905
1.3407,1.4832,-0.56971
1.3413,1.4896,-0.56763
1.3454,1.486,-0.56444
1.3421,1.4902,-0.56555
1.3454,1.4645,-0.58752
1.3313,1.4603,-0.58023
1.3268,1.4486,-0.55971
1.3142,1.432,-0.56401
1.3032,1.434,-0.55392
1.3027,1.4183,-0.5448
1.29,1.4142,-0.55311
1.2886,1.4188,-0.54595
1.2906,1.4046,-0.55021
1.2813,1.413,-0.54593
1.2864,1.4278,-0.5426
1.2963,1.4301,-0.5319
1.2959,1.4495,-0.53228
1.3095,1.4572,-0.51564
1.3115,1.4476,-0.50197
1.3022,1.4531,-0.50201
1.306,1.4412,-0.50595
1.2987,1.4184,-0.50815
1.2836,1.4174,-0.51124
1.2835,1.4125,-0.50695
1.2794,1.4107,-0.49773
1.2766,1.4117,-0.51216
1.2798,1.4066,-0.49072
1.2726,1.4278,-0.48705
1.2861,1.4214,-0.48593
1.2816,1.4155,-0.47649
1.276,1.4212,-0.47529
1.2796,1.43,-0.4514
1.2809,1.4208,-0.46557
1.2775,1.4092,-0.47835
1.2722,1.4131,-0.4834
1.2757,1.4153,-0.47737
1.2761,1.3985,-0.47974
1.2654,1.4109,-0.48633
1.2748,1.4229,-0.47905
1.2813,1.4195,-0.47962
1.2792,1.4371,-0.47552
1.2901,1.4374,-0.49229
1.2935,1.4372,-0.48528
1.292,1.4341,-0.47755
1.2885,1.4377,-0.47788
1.2909,1.4254,-0.48205
1.2836,1.4228,-0.48628
1.2826,1.4171,-0.46666
1.2753,1.4174,-0.4624
1.2748,1.43,-0.44977
1.2806,1.4204,-0.43786
1.2723,1.4063,-0.43738
1.2633,1.4125,-0.41988
1.2641,1.3914,-0.39245
1.2466,1.4046,-0.37923
1.2522,1.4006,-0.35321
1.2454,1.3973,-0.34296
1.2418,1.4008,-0.33718
1.2428,1.395,-0.34253
1.2404,1.4025,-0.3556
1.247,1.4182,-0.36379
1.2576,1.4224,-0.37804
1.2627,1.4159,-0.3814
1.2594,1.4128,-0.36337
1.2543,1.3816,-0.35983
1.2355,1.376,-0.37149
1.2341,1.3778,-0.37072
1.235,1.3868,-0.37945
1.2417,1.3981,-0.38546
1.2494,1.386,-0.3868
1.2424,1.3789,-0.3828
1.2376,1.3592,-0.38121
1.2257,1.3786,-0.37425
1.2361,1.3682,-0.38119
1.231,1.3807,-0.38368
1.2388,1.3546,-0.38268
1.2232,1.3412,-0.3801
1.215,1.3505,-0.3932
1.2222,1.37,-0.39147
1.2336,1.3564,-0.39111
1.2254,1.3629,-0.3773
1.2273,1.3419,-0.38787
1.2164,1.3455,-0.38792
1.2186,1.3488,-0.37051
1.2181,1.3508,-0.37993
1.2206,1.3255,-0.38856
1.2068,1.3255,-0.39762
1.208,1.307,-0.38983
1.1961,1.2929,-0.37802
1.1867,1.2981,-0.37424
1.1893,1.2998,-0.37274
1.1901,1.2731,-0.36736
1.1744,1.2832,-0.37562
1.1809,1.2821,-0.36378
1.1792,1.286,-0.37428
1.1824,1.2776,-0.36928
1.1771,1.2734,-0.36943
1.1748,1.2726,-0.36573
1.1739,1.2581,-0.3729
1.1664,1.2509,-0.37815
1.1627,1.2403,-0.38759
1.1574,1.244,-0.38189
1.1591,1.2431,-0.38701
1.1589,1.2454,-0.3925
1.1607,1.2307,-0.38951
1.152,1.2439,-0.39253
1.1598,1.2316,-0.37263
1.1514,1.2294,-0.38024
1.1507,1.2403,-0.38086
1.1569,1.2402,-0.37865
1.1567,1.2478,-0.37436
1.1607,1.2484,-0.38718
1.1619,1.2581,-0.38587
1.1674,1.2615,-0.38903
1.1697,1.2666,-0.3909
1.1727,1.2609,-0.38255
1.1688,1.2507,-0.3656
1.1616,1.2564,-0.35749
1.1642,1.2294,-0.36105
1.1494,1.2227,-0.35097
1.1451,1.2231,-0.34196
1.1448,1.2194,-0.34507
1.143,1.2228,-0.3509
1.1452,1.2006,-0.36113
1.1335,1.1879,-0.35423
1.1263,1.1886,-0.35113
1.1266,1.1767,-0.33819
1.1197,1.1774,-0.33969
1.1202,1.1693,-0.34088
1.1159,1.1571,-0.3363
1.1093,1.152,-0.33851
1.1066,1.1604,-0.33494
1.111,1.1695,-0.33459
1.1158,1.166,-0.34384
1.1142,1.1658,-0.35461
1.1144,1.171,-0.36316
1.1174,1.1685,-0.36587
1.1161,1.1741,-0.36383
1.1191,1.1686,-0.36579
1.1162,1.1516,-0.35234
1.1067,1.1424,-0.34535
1.1017,1.1506,-0.34033
1.106,1.1514,-0.34264
1.1064,1.1687,-0.35342
1.1159,1.1622,-0.35715
1.1125,1.1607,-0.3427
1.1113,1.1461,-0.32636
1.1034,1.1487,-0.33625
1.1049,1.1622,-0.3308
1.1118,1.1587,-0.33365
1.1101,1.142,-0.33826
1.1014,1.152,-0.3402
1.1067,1.151,-0.34648
1.1063,1.147,-0.36079
1.1043,1.1321,-0.35215
1.0963,1.1235,-0.3534
1.0917,1.1199,-0.34975
1.0897,1.1264,-0.35842
1.0932,1.1178,-0.36609
1.0886,1.1154,-0.37054
1.0873,1.1211,-0.36478
1.0904,1.1165,-0.37909
1.0878,1.1088,-0.36925
1.0837,1.1095,-0.36834
1.0841,1.1055,-0.35789
1.082,1.0946,-0.36649
1.0761,1.0939,-0.35712
1.0759,1.0904,-0.34131
1.0743,1.0899,-0.33482
1.0743,1.0906,-0.33541
1.0746,1.0732,-0.33089
1.0658,1.0753,-0.31974
1.0672,1.0648,-0.32865
1.0616,1.0698,-0.32837
